customer_id,country,signup_date,last_observed_date,source_system,is_simulated,simulation_version
C16957,United Kingdom,2011-03-03 09:25:00,2011-04-14 13:56:00,UCI Online Retail,False,
C16959,United Kingdom,2011-09-13 15:03:00,2011-09-13 15:03:00,UCI Online Retail,False,
C16960,United Kingdom,2011-04-01 11:54:00,2011-11-01 11:35:00,UCI Online Retail,False,
C16961,United Kingdom,2011-08-15 13:46:00,2011-08-15 13:46:00,UCI Online Retail,False,
C16963,United Kingdom,2011-06-05 13:48:00,2011-06-05 13:48:00,UCI Online Retail,False,
C16965,United Kingdom,2011-04-27 12:08:00,2011-04-27 12:08:00,UCI Online Retail,False,
C16966,United Kingdom,2011-04-13 14:17:00,2011-12-01 13:40:00,UCI Online Retail,False,
C16967,United Kingdom,2011-06-03 14:24:00,2011-06-03 14:24:00,UCI Online Retail,False,
C16968,United Kingdom,2011-08-24 10:51:00,2011-12-05 15:02:00,UCI Online Retail,False,
C16969,United Kingdom,2011-06-01 12:10:00,2011-10-31 13:12:00,UCI Online Retail,False,
C16971,United Kingdom,2011-11-01 15:06:00,2011-12-07 09:15:00,UCI Online Retail,False,
C16976,United Kingdom,2011-03-17 16:33:00,2011-03-17 16:33:00,UCI Online Retail,False,
C16978,United Kingdom,2011-09-23 12:50:00,2011-09-23 12:50:00,UCI Online Retail,False,
C16979,United Kingdom,2011-02-15 09:20:00,2011-12-06 12:21:00,UCI Online Retail,False,
C16980,United Kingdom,2011-02-21 12:58:00,2011-03-29 16:36:00,UCI Online Retail,False,
C16982,United Kingdom,2011-10-10 12:28:00,2011-10-10 12:28:00,UCI Online Retail,False,
C16983,United Kingdom,2010-12-05 12:34:00,2011-11-27 12:10:00,UCI Online Retail,False,
C16984,United Kingdom,2011-08-01 17:37:00,2011-09-22 18:21:00,UCI Online Retail,False,
C16985,United Kingdom,2010-12-16 10:38:00,2011-11-22 13:33:00,UCI Online Retail,False,
C16986,United Kingdom,2011-11-09 15:52:00,2011-11-10 11:55:00,UCI Online Retail,False,
C16987,United Kingdom,2011-05-18 15:55:00,2011-12-06 17:26:00,UCI Online Retail,False,
C16988,United Kingdom,2011-12-04 16:02:00,2011-12-04 16:02:00,UCI Online Retail,False,
C16989,United Kingdom,2011-07-12 09:11:00,2011-12-02 16:39:00,UCI Online Retail,False,
C16990,United Kingdom,2011-05-05 08:30:00,2011-05-05 08:30:00,UCI Online Retail,False,
C16992,United Kingdom,2011-02-02 16:31:00,2011-11-29 11:50:00,UCI Online Retail,False,
C16995,United Kingdom,2010-12-02 17:09:00,2010-12-02 17:09:00,UCI Online Retail,False,
C16996,United Kingdom,2010-12-16 09:48:00,2011-11-09 16:43:00,UCI Online Retail,False,
C16997,United Kingdom,2011-01-18 11:51:00,2011-02-24 17:28:00,UCI Online Retail,False,
C16998,United Kingdom,2011-02-08 15:42:00,2011-07-13 09:49:00,UCI Online Retail,False,
C16999,United Kingdom,2011-09-26 15:43:00,2011-11-16 13:53:00,UCI Online Retail,False,
C17001,United Kingdom,2010-12-16 09:35:00,2011-12-09 09:38:00,UCI Online Retail,False,
C17002,United Kingdom,2011-02-22 11:46:00,2011-09-27 16:48:00,UCI Online Retail,False,
C17004,United Kingdom,2011-09-08 12:16:00,2011-10-24 14:25:00,UCI Online Retail,False,
C17006,United Kingdom,2011-09-25 12:15:00,2011-12-05 12:09:00,UCI Online Retail,False,
C17007,United Kingdom,2010-12-17 13:57:00,2011-10-20 10:47:00,UCI Online Retail,False,
C17010,United Kingdom,2011-11-21 14:49:00,2011-11-23 11:04:00,UCI Online Retail,False,
C17011,United Kingdom,2011-11-09 13:30:00,2011-11-09 13:30:00,UCI Online Retail,False,
C17014,United Kingdom,2011-10-04 11:36:00,2011-12-01 14:09:00,UCI Online Retail,False,
C17015,United Kingdom,2011-06-07 13:19:00,2011-11-11 10:45:00,UCI Online Retail,False,
C17017,United Kingdom,2010-12-02 10:17:00,2011-12-07 09:32:00,UCI Online Retail,False,
C17018,United Kingdom,2011-01-18 08:46:00,2011-10-30 11:42:00,UCI Online Retail,False,
C17019,United Kingdom,2010-12-06 12:55:00,2011-11-28 13:06:00,UCI Online Retail,False,
C17022,United Kingdom,2011-11-08 17:09:00,2011-11-08 17:09:00,UCI Online Retail,False,
C17024,United Kingdom,2011-07-05 09:31:00,2011-10-25 13:47:00,UCI Online Retail,False,
C17025,United Kingdom,2010-12-01 15:45:00,2011-10-10 09:06:00,UCI Online Retail,False,
C17026,United Kingdom,2010-12-05 12:47:00,2011-06-07 14:28:00,UCI Online Retail,False,
C17027,United Kingdom,2011-01-26 14:19:00,2011-09-22 12:24:00,UCI Online Retail,False,
C17029,United Kingdom,2011-04-17 10:57:00,2011-08-21 11:06:00,UCI Online Retail,False,
C17030,United Kingdom,2011-10-07 08:49:00,2011-10-07 08:49:00,UCI Online Retail,False,
C17031,United Kingdom,2011-07-08 09:38:00,2011-11-28 10:23:00,UCI Online Retail,False,
C17033,United Kingdom,2010-12-15 13:21:00,2011-09-14 14:34:00,UCI Online Retail,False,
C17034,United Kingdom,2011-02-25 10:10:00,2011-11-23 15:14:00,UCI Online Retail,False,
C17035,United Kingdom,2011-02-01 12:27:00,2011-04-08 11:23:00,UCI Online Retail,False,
C17037,United Kingdom,2011-09-13 12:49:00,2011-09-22 17:20:00,UCI Online Retail,False,
C17038,United Kingdom,2011-11-09 13:50:00,2011-11-09 13:50:00,UCI Online Retail,False,
C17040,United Kingdom,2011-07-25 10:19:00,2011-07-25 10:19:00,UCI Online Retail,False,
C17041,United Kingdom,2010-12-14 11:43:00,2011-11-13 11:21:00,UCI Online Retail,False,
C17042,United Kingdom,2011-04-06 14:53:00,2011-12-07 12:26:00,UCI Online Retail,False,
C17043,United Kingdom,2011-03-18 14:53:00,2011-11-07 15:33:00,UCI Online Retail,False,
C17044,United Kingdom,2010-12-15 16:34:00,2011-12-01 08:54:00,UCI Online Retail,False,
C17045,United Kingdom,2011-04-06 12:08:00,2011-08-18 17:09:00,UCI Online Retail,False,
C17046,United Kingdom,2011-07-05 14:24:00,2011-07-05 14:24:00,UCI Online Retail,False,
C17047,United Kingdom,2011-05-18 16:50:00,2011-09-15 13:27:00,UCI Online Retail,False,
C17048,United Kingdom,2011-01-12 16:51:00,2011-08-16 14:51:00,UCI Online Retail,False,
C17049,United Kingdom,2011-03-09 08:33:00,2011-12-07 10:48:00,UCI Online Retail,False,
C17050,United Kingdom,2011-02-13 12:41:00,2011-09-04 13:48:00,UCI Online Retail,False,
C17051,United Kingdom,2011-05-29 14:13:00,2011-05-29 14:13:00,UCI Online Retail,False,
C17052,United Kingdom,2011-11-11 14:50:00,2011-11-11 14:50:00,UCI Online Retail,False,
C17053,United Kingdom,2011-08-01 10:23:00,2011-08-03 10:55:00,UCI Online Retail,False,
C17054,United Kingdom,2011-04-08 13:14:00,2011-11-11 12:56:00,UCI Online Retail,False,
C17058,United Kingdom,2011-04-14 09:18:00,2011-09-19 10:13:00,UCI Online Retail,False,
C17059,United Kingdom,2010-12-05 12:35:00,2011-11-10 12:27:00,UCI Online Retail,False,
C17060,United Kingdom,2011-03-18 13:27:00,2011-03-18 13:27:00,UCI Online Retail,False,
C17061,United Kingdom,2011-04-21 13:29:00,2011-09-27 11:24:00,UCI Online Retail,False,
C17062,United Kingdom,2010-12-05 11:59:00,2011-01-30 11:01:00,UCI Online Retail,False,
C17063,United Kingdom,2011-02-23 13:44:00,2011-12-01 08:46:00,UCI Online Retail,False,
C17064,United Kingdom,2011-01-16 16:10:00,2011-10-12 10:18:00,UCI Online Retail,False,
C17065,United Kingdom,2011-07-19 14:45:00,2011-07-19 14:45:00,UCI Online Retail,False,
C17068,United Kingdom,2010-12-06 13:58:00,2011-11-27 13:14:00,UCI Online Retail,False,
C17069,United Kingdom,2010-12-01 16:49:00,2011-11-11 17:13:00,UCI Online Retail,False,
C17070,United Kingdom,2011-08-17 17:01:00,2011-08-17 17:01:00,UCI Online Retail,False,
C17071,United Kingdom,2011-02-03 08:18:00,2011-12-01 09:06:00,UCI Online Retail,False,
C17073,United Kingdom,2011-08-22 14:37:00,2011-11-22 11:47:00,UCI Online Retail,False,
C17075,United Kingdom,2011-01-26 13:20:00,2011-11-22 11:58:00,UCI Online Retail,False,
C17076,United Kingdom,2010-12-10 10:08:00,2011-11-03 17:53:00,UCI Online Retail,False,
C17078,United Kingdom,2011-11-03 18:49:00,2011-11-03 19:17:00,UCI Online Retail,False,
C17079,United Kingdom,2011-09-22 15:34:00,2011-09-22 15:34:00,UCI Online Retail,False,
C17080,United Kingdom,2011-03-15 12:05:00,2011-11-17 12:59:00,UCI Online Retail,False,
C17081,United Kingdom,2011-10-24 13:08:00,2011-11-14 12:56:00,UCI Online Retail,False,
C17082,United Kingdom,2011-01-25 14:36:00,2011-11-06 15:17:00,UCI Online Retail,False,
C17083,United Kingdom,2011-02-09 11:38:00,2011-08-22 15:43:00,UCI Online Retail,False,
C17084,United Kingdom,2011-11-04 14:49:00,2011-11-04 14:54:00,UCI Online Retail,False,
C17085,United Kingdom,2010-12-12 12:24:00,2011-08-08 14:15:00,UCI Online Retail,False,
C17086,United Kingdom,2011-10-07 11:22:00,2011-12-02 13:54:00,UCI Online Retail,False,
C17088,United Kingdom,2011-03-31 09:48:00,2011-11-11 14:23:00,UCI Online Retail,False,
C17090,United Kingdom,2010-12-20 13:52:00,2011-12-05 13:44:00,UCI Online Retail,False,
C17091,United Kingdom,2010-12-07 09:55:00,2011-12-07 10:43:00,UCI Online Retail,False,
C17092,United Kingdom,2011-03-07 14:51:00,2011-10-20 19:51:00,UCI Online Retail,False,
C17094,United Kingdom,2011-01-21 13:09:00,2011-01-25 17:24:00,UCI Online Retail,False,
C17095,United Kingdom,2011-01-09 11:05:00,2011-11-17 16:40:00,UCI Online Retail,False,
C17096,United Kingdom,2011-03-23 12:05:00,2011-11-30 15:05:00,UCI Online Retail,False,
C17097,Spain,2010-12-09 14:55:00,2011-12-07 17:05:00,UCI Online Retail,False,
C17100,United Kingdom,2011-11-21 16:36:00,2011-11-21 16:36:00,UCI Online Retail,False,
C17101,United Kingdom,2011-06-14 14:49:00,2011-11-29 13:57:00,UCI Online Retail,False,
C17102,United Kingdom,2011-03-23 10:08:00,2011-03-23 10:08:00,UCI Online Retail,False,
C17105,United Kingdom,2011-02-06 14:46:00,2011-07-03 15:53:00,UCI Online Retail,False,
C17107,United Kingdom,2011-03-06 15:17:00,2011-11-07 08:41:00,UCI Online Retail,False,
C17109,United Kingdom,2011-04-21 15:46:00,2011-11-10 16:59:00,UCI Online Retail,False,
C17110,United Kingdom,2011-06-27 12:58:00,2011-06-27 12:58:00,UCI Online Retail,False,
C17111,United Kingdom,2011-10-23 15:59:00,2011-10-23 15:59:00,UCI Online Retail,False,
C17114,United Kingdom,2011-01-09 11:39:00,2011-12-04 12:17:00,UCI Online Retail,False,
C17115,United Kingdom,2011-04-20 14:46:00,2011-12-01 14:30:00,UCI Online Retail,False,
C17117,United Kingdom,2011-02-24 13:54:00,2011-02-24 13:54:00,UCI Online Retail,False,
C17118,United Kingdom,2011-01-26 12:19:00,2011-01-26 12:19:00,UCI Online Retail,False,
C17119,United Kingdom,2011-10-11 11:03:00,2011-12-06 14:40:00,UCI Online Retail,False,
C17120,United Kingdom,2011-04-20 15:21:00,2011-04-20 15:21:00,UCI Online Retail,False,
C17122,United Kingdom,2011-08-12 14:33:00,2011-08-12 14:33:00,UCI Online Retail,False,
C17123,United Kingdom,2011-07-01 10:47:00,2011-07-01 10:47:00,UCI Online Retail,False,
C17124,United Kingdom,2011-06-07 14:02:00,2011-06-07 14:02:00,UCI Online Retail,False,
C17125,United Kingdom,2011-10-20 14:41:00,2011-10-20 14:41:00,UCI Online Retail,False,
C17126,United Kingdom,2010-12-12 11:19:00,2011-07-10 13:52:00,UCI Online Retail,False,
C17128,United Kingdom,2011-01-09 12:02:00,2011-01-09 12:02:00,UCI Online Retail,False,
C17131,United Kingdom,2011-09-25 12:42:00,2011-12-04 12:52:00,UCI Online Retail,False,
C17133,United Kingdom,2011-03-18 13:47:00,2011-11-24 12:27:00,UCI Online Retail,False,
C17134,United Kingdom,2011-03-20 11:56:00,2011-08-25 09:53:00,UCI Online Retail,False,
C17135,United Kingdom,2010-12-03 09:31:00,2011-11-23 16:48:00,UCI Online Retail,False,
C17138,United Kingdom,2011-03-09 11:54:00,2011-03-09 11:54:00,UCI Online Retail,False,
C17139,United Kingdom,2011-02-24 09:32:00,2011-11-24 10:12:00,UCI Online Retail,False,
C17140,United Kingdom,2011-04-06 13:33:00,2011-04-06 13:33:00,UCI Online Retail,False,
C17142,United Kingdom,2011-04-14 18:22:00,2011-04-14 18:22:00,UCI Online Retail,False,
C17144,United Kingdom,2011-09-16 12:50:00,2011-12-08 17:57:00,UCI Online Retail,False,
C17146,United Kingdom,2010-12-16 12:20:00,2011-08-26 12:44:00,UCI Online Retail,False,
C17147,United Kingdom,2011-02-01 09:36:00,2011-11-17 12:32:00,UCI Online Retail,False,
C17148,United Kingdom,2011-10-19 09:59:00,2011-10-19 09:59:00,UCI Online Retail,False,
C17152,United Kingdom,2011-03-21 16:20:00,2011-05-29 12:19:00,UCI Online Retail,False,
C17153,United Kingdom,2011-11-15 13:42:00,2011-11-15 13:42:00,UCI Online Retail,False,
C17154,United Kingdom,2011-09-25 13:42:00,2011-09-25 13:42:00,UCI Online Retail,False,
C17155,United Kingdom,2011-06-15 10:22:00,2011-11-22 12:38:00,UCI Online Retail,False,
C17157,United Kingdom,2011-06-16 15:08:00,2011-12-02 09:10:00,UCI Online Retail,False,
C17158,United Kingdom,2010-12-14 13:03:00,2011-11-07 15:15:00,UCI Online Retail,False,
C17159,United Kingdom,2011-06-21 09:49:00,2011-11-18 10:52:00,UCI Online Retail,False,
C17160,United Kingdom,2011-04-12 12:00:00,2011-11-08 14:05:00,UCI Online Retail,False,
C17162,United Kingdom,2011-02-07 12:27:00,2011-11-11 11:34:00,UCI Online Retail,False,
C17163,United Kingdom,2011-09-22 15:54:00,2011-11-18 08:57:00,UCI Online Retail,False,
C17164,United Kingdom,2011-03-11 14:26:00,2011-11-07 09:14:00,UCI Online Retail,False,
C17165,United Kingdom,2011-02-28 16:39:00,2011-02-28 16:39:00,UCI Online Retail,False,
C17166,United Kingdom,2011-05-20 08:18:00,2011-11-01 09:46:00,UCI Online Retail,False,
C17169,United Kingdom,2011-06-09 13:16:00,2011-10-20 19:15:00,UCI Online Retail,False,
C17171,United Kingdom,2011-02-23 16:37:00,2011-02-23 16:37:00,UCI Online Retail,False,
C17172,United Kingdom,2011-09-22 09:36:00,2011-09-26 12:04:00,UCI Online Retail,False,
C17173,United Kingdom,2011-07-31 15:26:00,2011-12-04 14:40:00,UCI Online Retail,False,
C17174,United Kingdom,2011-05-06 11:47:00,2011-05-06 11:47:00,UCI Online Retail,False,
C17175,United Kingdom,2011-02-16 14:56:00,2011-10-26 15:31:00,UCI Online Retail,False,
C17176,United Kingdom,2011-05-22 12:41:00,2011-05-22 12:41:00,UCI Online Retail,False,
C17179,United Kingdom,2010-12-13 14:24:00,2011-06-14 16:48:00,UCI Online Retail,False,
C17180,United Kingdom,2011-01-27 18:05:00,2011-10-14 15:46:00,UCI Online Retail,False,
C17181,United Kingdom,2010-12-01 12:38:00,2011-10-13 14:48:00,UCI Online Retail,False,
C17183,United Kingdom,2011-08-26 15:25:00,2011-12-02 10:07:00,UCI Online Retail,False,
C17186,United Kingdom,2011-10-10 12:52:00,2011-10-24 10:20:00,UCI Online Retail,False,
C17187,United Kingdom,2011-04-27 12:39:00,2011-04-27 12:39:00,UCI Online Retail,False,
C17188,United Kingdom,2010-12-12 12:56:00,2011-11-28 13:53:00,UCI Online Retail,False,
C17189,United Kingdom,2010-12-15 17:28:00,2011-08-25 19:39:00,UCI Online Retail,False,
C17190,United Kingdom,2011-05-16 15:29:00,2011-10-12 11:33:00,UCI Online Retail,False,
C17191,United Kingdom,2010-12-06 14:36:00,2011-11-11 16:58:00,UCI Online Retail,False,
C17193,United Kingdom,2011-06-16 10:04:00,2011-11-04 12:47:00,UCI Online Retail,False,
C17194,United Kingdom,2010-12-14 12:06:00,2011-03-11 12:05:00,UCI Online Retail,False,
C17197,United Kingdom,2011-11-10 10:32:00,2011-11-10 10:32:00,UCI Online Retail,False,
C17198,United Kingdom,2010-12-03 14:54:00,2011-11-16 10:39:00,UCI Online Retail,False,
C17201,United Kingdom,2011-10-17 11:55:00,2011-10-17 11:55:00,UCI Online Retail,False,
C17203,United Kingdom,2011-10-10 14:37:00,2011-11-04 12:27:00,UCI Online Retail,False,
C17204,United Kingdom,2010-12-20 12:01:00,2011-06-23 13:54:00,UCI Online Retail,False,
C17205,United Kingdom,2011-10-17 12:46:00,2011-10-17 12:46:00,UCI Online Retail,False,
C17206,United Kingdom,2011-10-17 13:25:00,2011-10-17 13:25:00,UCI Online Retail,False,
C17211,United Kingdom,2010-12-05 12:44:00,2011-11-13 12:03:00,UCI Online Retail,False,
C17212,United Kingdom,2011-03-31 19:42:00,2011-03-31 19:42:00,UCI Online Retail,False,
C17213,United Kingdom,2010-12-08 13:03:00,2011-10-30 14:53:00,UCI Online Retail,False,
C17214,United Kingdom,2010-12-15 15:14:00,2011-10-10 13:17:00,UCI Online Retail,False,
C17217,United Kingdom,2011-04-19 17:19:00,2011-04-19 17:19:00,UCI Online Retail,False,
C17218,United Kingdom,2010-12-06 15:25:00,2011-12-05 13:52:00,UCI Online Retail,False,
C17219,United Kingdom,2011-11-08 11:25:00,2011-11-08 11:25:00,UCI Online Retail,False,
C17220,United Kingdom,2010-12-10 14:54:00,2011-11-15 13:47:00,UCI Online Retail,False,
C17221,United Kingdom,2011-11-03 17:39:00,2011-12-02 13:35:00,UCI Online Retail,False,
C17222,United Kingdom,2011-10-05 13:58:00,2011-10-05 13:58:00,UCI Online Retail,False,
C17223,United Kingdom,2010-12-06 14:08:00,2011-02-02 15:57:00,UCI Online Retail,False,
C17226,United Kingdom,2011-02-04 11:52:00,2011-02-04 11:52:00,UCI Online Retail,False,
C17227,United Kingdom,2010-12-06 11:16:00,2011-11-21 10:51:00,UCI Online Retail,False,
C17228,United Kingdom,2010-12-02 16:00:00,2011-11-24 10:24:00,UCI Online Retail,False,
C17229,United Kingdom,2011-07-20 12:38:00,2011-09-04 13:56:00,UCI Online Retail,False,
C17230,United Kingdom,2010-12-15 11:22:00,2011-03-20 16:12:00,UCI Online Retail,False,
C17231,United Kingdom,2010-12-13 13:09:00,2011-11-27 15:18:00,UCI Online Retail,False,
C17232,United Kingdom,2011-11-25 12:24:00,2011-12-07 12:21:00,UCI Online Retail,False,
C17233,United Kingdom,2011-11-04 14:06:00,2011-11-04 14:06:00,UCI Online Retail,False,
C17234,United Kingdom,2011-06-10 11:20:00,2011-06-10 11:20:00,UCI Online Retail,False,
C17235,United Kingdom,2010-12-02 13:38:00,2011-11-14 15:51:00,UCI Online Retail,False,
C17236,United Kingdom,2010-12-12 11:49:00,2011-11-27 12:00:00,UCI Online Retail,False,
C17237,United Kingdom,2011-11-17 12:55:00,2011-11-28 15:02:00,UCI Online Retail,False,
C17238,United Kingdom,2010-12-03 15:05:00,2011-12-07 11:35:00,UCI Online Retail,False,
C17239,United Kingdom,2010-12-22 13:20:00,2011-01-31 09:41:00,UCI Online Retail,False,
C17242,United Kingdom,2011-06-12 13:04:00,2011-08-23 14:55:00,UCI Online Retail,False,
C17243,United Kingdom,2010-12-05 10:03:00,2011-12-08 13:26:00,UCI Online Retail,False,
C17244,United Kingdom,2011-10-17 15:19:00,2011-10-17 15:19:00,UCI Online Retail,False,
C17245,United Kingdom,2011-05-19 10:43:00,2011-05-19 10:43:00,UCI Online Retail,False,
C17247,United Kingdom,2011-11-24 15:21:00,2011-11-24 15:21:00,UCI Online Retail,False,
C17248,United Kingdom,2011-08-11 13:34:00,2011-08-11 13:34:00,UCI Online Retail,False,
C17250,United Kingdom,2011-03-23 16:45:00,2011-12-06 12:15:00,UCI Online Retail,False,
C17251,United Kingdom,2010-12-12 11:06:00,2010-12-12 11:06:00,UCI Online Retail,False,
C17252,United Kingdom,2011-06-06 16:41:00,2011-08-15 09:45:00,UCI Online Retail,False,
C17253,United Kingdom,2011-11-21 12:59:00,2011-11-21 12:59:00,UCI Online Retail,False,
C17254,United Kingdom,2011-11-24 14:09:00,2011-12-05 12:46:00,UCI Online Retail,False,
C17255,United Kingdom,2011-02-13 15:18:00,2011-10-30 12:18:00,UCI Online Retail,False,
C17256,United Kingdom,2011-01-31 14:53:00,2011-08-24 13:30:00,UCI Online Retail,False,
C17259,United Kingdom,2010-12-06 12:55:00,2011-07-14 15:01:00,UCI Online Retail,False,
C17262,United Kingdom,2010-12-08 13:30:00,2011-10-18 12:56:00,UCI Online Retail,False,
C17263,United Kingdom,2011-05-15 14:32:00,2011-05-15 14:32:00,UCI Online Retail,False,
C17265,United Kingdom,2011-06-12 12:00:00,2011-07-24 10:49:00,UCI Online Retail,False,
C17266,United Kingdom,2011-07-15 11:57:00,2011-12-07 14:12:00,UCI Online Retail,False,
C17267,United Kingdom,2011-08-04 17:19:00,2011-08-04 17:22:00,UCI Online Retail,False,
C17268,United Kingdom,2011-04-08 13:20:00,2011-08-24 10:06:00,UCI Online Retail,False,
C17272,United Kingdom,2011-03-22 12:05:00,2011-10-28 16:37:00,UCI Online Retail,False,
C17274,United Kingdom,2011-11-04 13:16:00,2011-11-04 13:16:00,UCI Online Retail,False,
C17277,United Kingdom,2011-01-21 12:37:00,2011-04-26 12:47:00,UCI Online Retail,False,
C17278,United Kingdom,2011-04-12 13:10:00,2011-04-12 13:10:00,UCI Online Retail,False,
C17279,United Kingdom,2011-10-13 11:58:00,2011-10-13 11:58:00,UCI Online Retail,False,
C17282,United Kingdom,2011-02-13 11:36:00,2011-08-01 14:29:00,UCI Online Retail,False,
C17284,United Kingdom,2011-01-07 14:31:00,2011-10-10 14:38:00,UCI Online Retail,False,
C17286,United Kingdom,2011-11-18 12:47:00,2011-11-18 12:47:00,UCI Online Retail,False,
C17287,United Kingdom,2010-12-02 12:22:00,2011-11-13 13:27:00,UCI Online Retail,False,
C17288,United Kingdom,2010-12-16 13:33:00,2011-11-30 16:09:00,UCI Online Retail,False,
C17289,United Kingdom,2011-06-12 13:51:00,2011-11-08 12:01:00,UCI Online Retail,False,
C17290,United Kingdom,2011-11-23 15:53:00,2011-12-06 12:38:00,UCI Online Retail,False,
C17291,United Kingdom,2011-02-04 13:04:00,2011-02-04 13:04:00,UCI Online Retail,False,
C17293,United Kingdom,2010-12-13 14:55:00,2011-12-01 14:37:00,UCI Online Retail,False,
C17295,United Kingdom,2011-10-06 12:22:00,2011-11-11 10:49:00,UCI Online Retail,False,
C17297,United Kingdom,2011-11-22 14:43:00,2011-11-22 14:43:00,UCI Online Retail,False,
C17298,United Kingdom,2011-08-07 12:21:00,2011-08-30 16:43:00,UCI Online Retail,False,
C17299,United Kingdom,2011-06-19 16:04:00,2011-11-28 12:01:00,UCI Online Retail,False,
C17301,United Kingdom,2011-11-18 13:43:00,2011-11-18 13:43:00,UCI Online Retail,False,
C17302,United Kingdom,2011-02-07 10:14:00,2011-11-25 09:36:00,UCI Online Retail,False,
C17303,United Kingdom,2010-12-13 13:32:00,2010-12-13 13:32:00,UCI Online Retail,False,
C17306,United Kingdom,2010-12-21 13:34:00,2011-11-29 12:14:00,UCI Online Retail,False,
C17307,United Kingdom,2010-12-09 15:24:00,2010-12-09 15:24:00,UCI Online Retail,False,
C17309,United Kingdom,2011-09-05 15:20:00,2011-09-05 15:20:00,UCI Online Retail,False,
C17311,United Kingdom,2011-01-27 10:56:00,2011-09-22 14:11:00,UCI Online Retail,False,
C17312,United Kingdom,2011-07-03 13:12:00,2011-07-24 11:52:00,UCI Online Retail,False,
C17313,United Kingdom,2011-11-08 15:45:00,2011-11-22 09:23:00,UCI Online Retail,False,
C17314,United Kingdom,2011-01-31 11:25:00,2011-11-15 09:41:00,UCI Online Retail,False,
C17315,United Kingdom,2010-12-17 12:19:00,2011-12-09 11:58:00,UCI Online Retail,False,
C17317,United Kingdom,2011-09-11 12:45:00,2011-10-24 17:26:00,UCI Online Retail,False,
C17320,United Kingdom,2010-12-06 15:38:00,2011-08-31 13:31:00,UCI Online Retail,False,
C17321,United Kingdom,2011-10-03 11:34:00,2011-12-01 13:41:00,UCI Online Retail,False,
C17323,United Kingdom,2011-02-20 14:38:00,2011-11-24 17:29:00,UCI Online Retail,False,
C17324,United Kingdom,2010-12-08 12:45:00,2011-11-22 10:34:00,UCI Online Retail,False,
C17325,United Kingdom,2011-03-04 13:09:00,2011-03-04 13:09:00,UCI Online Retail,False,
C17329,United Kingdom,2011-01-28 15:29:00,2011-11-25 14:24:00,UCI Online Retail,False,
C17330,United Kingdom,2011-10-03 11:26:00,2011-11-17 08:56:00,UCI Online Retail,False,
C17331,United Kingdom,2011-08-08 11:55:00,2011-08-08 11:55:00,UCI Online Retail,False,
C17333,United Kingdom,2011-09-15 10:11:00,2011-09-15 10:11:00,UCI Online Retail,False,
C17334,United Kingdom,2011-02-04 09:03:00,2011-02-11 16:34:00,UCI Online Retail,False,
C17337,United Kingdom,2011-02-02 17:06:00,2011-07-11 14:56:00,UCI Online Retail,False,
C17338,United Kingdom,2010-12-13 12:57:00,2011-11-22 14:23:00,UCI Online Retail,False,
C17339,United Kingdom,2010-12-09 14:44:00,2011-09-06 13:29:00,UCI Online Retail,False,
C17340,United Kingdom,2010-12-08 15:56:00,2011-11-30 17:12:00,UCI Online Retail,False,
C17341,United Kingdom,2010-12-08 12:46:00,2011-07-06 12:33:00,UCI Online Retail,False,
C17343,United Kingdom,2010-12-19 15:07:00,2010-12-19 15:07:00,UCI Online Retail,False,
C17344,United Kingdom,2011-10-24 12:56:00,2011-10-24 12:56:00,UCI Online Retail,False,
C17345,United Kingdom,2011-05-27 12:26:00,2011-11-24 15:03:00,UCI Online Retail,False,
C17346,United Kingdom,2010-12-01 14:34:00,2011-12-06 12:18:00,UCI Online Retail,False,
C17347,United Kingdom,2011-09-14 13:12:00,2011-09-14 13:12:00,UCI Online Retail,False,
C17348,United Kingdom,2011-02-15 10:49:00,2011-11-25 11:25:00,UCI Online Retail,False,
C17349,United Kingdom,2011-06-13 14:29:00,2011-06-13 14:29:00,UCI Online Retail,False,
C17350,United Kingdom,2011-10-19 16:05:00,2011-12-01 15:47:00,UCI Online Retail,False,
C17351,United Kingdom,2011-03-11 16:05:00,2011-11-03 18:45:00,UCI Online Retail,False,
C17353,United Kingdom,2011-07-08 16:17:00,2011-08-02 17:19:00,UCI Online Retail,False,
C17354,United Kingdom,2011-10-20 10:34:00,2011-10-20 10:34:00,UCI Online Retail,False,
C17356,United Kingdom,2011-02-01 11:07:00,2011-02-01 11:07:00,UCI Online Retail,False,
C17357,United Kingdom,2011-11-15 16:29:00,2011-11-15 16:30:00,UCI Online Retail,False,
C17358,United Kingdom,2010-12-19 14:16:00,2011-02-09 16:57:00,UCI Online Retail,False,
C17359,United Kingdom,2011-11-28 14:37:00,2011-11-28 14:37:00,UCI Online Retail,False,
C17360,United Kingdom,2011-06-08 17:09:00,2011-11-22 13:11:00,UCI Online Retail,False,
C17361,United Kingdom,2011-02-21 09:55:00,2011-10-21 15:43:00,UCI Online Retail,False,
C17362,United Kingdom,2011-02-03 10:26:00,2011-04-14 14:43:00,UCI Online Retail,False,
C17364,United Kingdom,2011-01-12 16:57:00,2011-12-09 09:00:00,UCI Online Retail,False,
C17365,United Kingdom,2011-01-11 12:11:00,2011-11-27 12:13:00,UCI Online Retail,False,
C17367,United Kingdom,2011-04-15 14:21:00,2011-04-15 14:21:00,UCI Online Retail,False,
C17368,United Kingdom,2011-01-06 11:57:00,2011-11-16 15:26:00,UCI Online Retail,False,
